customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn,churn_flag,tenure_group,monthly_charge_band,estimated_CLV
0754-UKWQP,Male,0,No,No,2,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",95.85,197.70,Yes,1,"0-12 Months","High charge",191.70
8873-GLDMH,Female,0,No,No,6,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Mailed check",73.85,401.30,No,0,"0-12 Months","High charge",443.10
5696-JVVQY,Female,0,Yes,Yes,48,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,"Two year",Yes,"Credit card (automatic)",70.10,3238.40,No,0,"25-48 Months","High charge",3364.80
8946-BFWSG,Male,0,Yes,Yes,63,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",25.25,1573.05,No,0,"49+ Months","Low charge",1590.75
7493-TPUWZ,Male,0,No,No,1,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",79.15,79.15,Yes,1,"0-12 Months","High charge",79.15
0547-HURJB,Male,0,No,Yes,12,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card (automatic)",21.05,235.80,No,0,"0-12 Months","Low charge",252.60
8904-OPDCK,Male,1,Yes,No,54,No,"No phone service",DSL,No,No,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",24.95,1364.75,No,0,"49+ Months","Low charge",1347.30
8845-LWKGE,Female,0,Yes,Yes,30,Yes,No,DSL,No,No,Yes,Yes,Yes,No,"One year",Yes,"Electronic check",64.50,1985.15,No,0,"25-48 Months","Medium charge",1935.00
1577-HKTFG,Female,0,Yes,No,30,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer (automatic)",19.65,655.85,Yes,1,"25-48 Months","Low charge",589.50
8752-STIVR,Female,0,No,No,4,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Electronic check",79.00,303.15,Yes,1,"0-12 Months","High charge",316.00
0691-NIKRI,Female,0,No,No,40,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",105.95,4335.20,No,0,"25-48 Months","High charge",4238.00
5022-JNQEQ,Female,0,Yes,Yes,9,Yes,No,"Fiber optic",No,No,No,Yes,No,No,Month-to-month,Yes,"Electronic check",75.85,647.50,No,0,"0-12 Months","High charge",682.65
4558-FANTW,Female,0,Yes,Yes,17,Yes,No,"Fiber optic",Yes,No,No,Yes,Yes,No,Month-to-month,No,"Electronic check",91.85,1574.45,Yes,1,"13-24 Months","High charge",1561.45
3249-VHRIP,Female,0,No,No,62,No,"No phone service",DSL,No,Yes,Yes,No,No,Yes,"Two year",Yes,"Credit card (automatic)",43.60,2748.70,No,0,"49+ Months","Medium charge",2703.20
3736-BLEPA,Male,0,No,No,28,Yes,No,"Fiber optic",No,Yes,No,Yes,Yes,No,"One year",Yes,"Bank transfer (automatic)",91.25,2483.65,No,0,"25-48 Months","High charge",2555.00
4701-LKOZD,Female,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Credit card (automatic)",89.75,6367.20,No,0,"49+ Months","High charge",6282.50
6603-QWSPR,Female,0,No,No,46,Yes,No,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",104.40,4904.20,No,0,"25-48 Months","High charge",4802.40
9921-QFQUL,Female,0,Yes,No,23,Yes,Yes,"Fiber optic",No,No,Yes,No,No,Yes,Month-to-month,No,"Mailed check",90.15,2044.95,No,0,"13-24 Months","High charge",2073.45
1929-ZCBHE,Male,0,Yes,Yes,47,No,"No phone service",DSL,Yes,No,Yes,Yes,No,No,"One year",No,"Electronic check",40.30,1794.80,No,0,"25-48 Months","Medium charge",1894.10
4378-MYPGO,Male,0,Yes,Yes,68,Yes,No,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",105.25,7173.15,No,0,"49+ Months","High charge",7157.00
8651-ENBZX,Female,1,No,No,60,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"One year",Yes,"Electronic check",106.00,6441.40,Yes,1,"49+ Months","High charge",6360.00
4129-LYCOI,Female,0,No,Yes,67,Yes,Yes,"Fiber optic",No,Yes,No,Yes,Yes,Yes,"Two year",Yes,"Electronic check",104.00,7039.05,No,0,"49+ Months","High charge",6968.00
7798-JVXYM,Female,0,No,No,14,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",69.65,921.40,No,0,"13-24 Months","Medium charge",975.10
8647-SDTWQ,Male,0,Yes,Yes,57,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",74.30,4018.35,No,0,"49+ Months","High charge",4235.10
2696-ECXKC,Female,0,Yes,Yes,55,Yes,Yes,"Fiber optic",Yes,No,No,No,Yes,Yes,"One year",No,"Mailed check",100.90,5448.60,No,0,"49+ Months","High charge",5549.50
2081-KJSQF,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.25,20.25,No,0,"0-12 Months","Low charge",20.25
7623-TRNQN,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,"Mailed check",49.90,49.90,Yes,1,"0-12 Months","Medium charge",49.90
3323-CPBWR,Male,0,No,No,23,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,No,Month-to-month,Yes,"Credit card (automatic)",96.90,2085.45,No,0,"13-24 Months","High charge",2228.70
9330-IJWIO,Female,0,No,No,13,Yes,Yes,"Fiber optic",Yes,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",100.35,1358.85,Yes,1,"13-24 Months","High charge",1304.55
3384-CTMSF,Male,0,Yes,No,47,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",104.10,5135.15,No,0,"25-48 Months","High charge",4892.70
0902-RFHOF,Male,0,No,No,38,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",20.10,730.10,No,0,"25-48 Months","Low charge",763.80
9286-DOJGF,Female,1,Yes,No,38,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",74.95,2869.85,Yes,1,"25-48 Months","High charge",2848.10
6048-QBXKL,Female,1,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",56.55,118.25,No,0,"0-12 Months","Medium charge",113.10
9661-MHUMO,Male,1,Yes,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,"Credit card (automatic)",49.25,49.25,Yes,1,"0-12 Months","Medium charge",49.25
7718-RXDGG,Male,0,Yes,No,15,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",68.60,1108.60,No,0,"13-24 Months","Medium charge",1029.00
1025-FALIX,Female,0,No,No,26,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",69.05,1815.65,No,0,"25-48 Months","Medium charge",1795.30
3451-VAWLI,Female,0,Yes,Yes,35,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",19.70,730.40,No,0,"25-48 Months","Low charge",689.50
3407-QGWLG,Male,0,No,Yes,3,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.05,75.45,No,0,"0-12 Months","Low charge",60.15
1842-EZJMK,Male,0,Yes,Yes,50,Yes,Yes,"Fiber optic",No,Yes,No,Yes,Yes,Yes,Month-to-month,No,"Electronic check",103.70,5071.05,Yes,1,"49+ Months","High charge",5185.00
2347-WKKAE,Male,0,Yes,No,42,Yes,Yes,"Fiber optic",Yes,No,Yes,No,No,Yes,Month-to-month,Yes,"Electronic check",94.40,4014.60,No,0,"25-48 Months","High charge",3964.80
8735-DCXNF,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,"Credit card (automatic)",54.95,568.85,No,0,"0-12 Months","Medium charge",549.50
3214-IYUUQ,Female,0,Yes,No,61,Yes,No,"Fiber optic",Yes,Yes,No,Yes,No,Yes,"One year",No,"Bank transfer (automatic)",93.70,5860.70,No,0,"49+ Months","High charge",5715.70
1936-UAFEH,Female,0,No,No,68,Yes,Yes,"Fiber optic",Yes,Yes,No,Yes,Yes,Yes,"Two year",No,"Credit card (automatic)",110.25,7279.35,No,0,"49+ Months","High charge",7497.00
3587-PMCOY,Male,0,No,No,10,Yes,No,"Fiber optic",Yes,No,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",98.90,1064.95,No,0,"0-12 Months","High charge",989.00
8079-XRJRS,Male,0,Yes,No,65,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,No,No,"One year",No,"Electronic check",89.75,5769.60,Yes,1,"49+ Months","High charge",5833.75
1027-LKKQQ,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",80.45,5886.85,No,0,"49+ Months","High charge",5792.40
7148-XZPHA,Male,0,Yes,Yes,55,Yes,No,"Fiber optic",No,Yes,No,Yes,No,No,Month-to-month,No,"Electronic check",79.40,4238.45,No,0,"49+ Months","High charge",4367.00
8073-IJDCM,Female,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.30,20.30,Yes,1,"0-12 Months","Low charge",20.30
5309-TAIKL,Female,0,No,No,7,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,"Bank transfer (automatic)",62.80,418.30,No,0,"0-12 Months","Medium charge",439.60
6856-RAURS,Female,0,No,No,2,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Mailed check",74.90,136.05,No,0,"0-12 Months","High charge",149.80
8778-LMWTJ,Female,0,No,No,9,Yes,No,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,Yes,"Electronic check",74.85,708.20,No,0,"0-12 Months","High charge",673.65
9717-IOAAF,Male,0,No,Yes,27,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Credit card (automatic)",25.85,788.55,No,0,"25-48 Months","Low charge",697.95
8884-ADFVN,Male,1,Yes,No,7,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",101.95,700.85,Yes,1,"0-12 Months","High charge",713.65
2845-KDHVX,Female,0,Yes,No,64,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,"Two year",Yes,"Mailed check",68.30,4378.80,No,0,"49+ Months","Medium charge",4371.20
0848-SOMKO,Male,0,No,No,70,No,"No phone service",DSL,Yes,No,Yes,Yes,No,Yes,"Two year",No,"Bank transfer (automatic)",48.40,3442.80,No,0,"49+ Months","Medium charge",3388.00
2720-WGKHP,Male,1,No,No,2,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",94.00,181.70,Yes,1,"0-12 Months","High charge",188.00
6734-FQAJX,Male,1,No,No,67,Yes,No,"Fiber optic",Yes,Yes,No,Yes,Yes,Yes,"Two year",Yes,"Electronic check",105.05,7171.70,No,0,"49+ Months","High charge",7038.35
2869-ADAWR,Female,0,No,No,45,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,Yes,"Credit card (automatic)",89.30,4016.85,Yes,1,"25-48 Months","High charge",4018.50
1535-VTJOQ,Female,0,No,No,24,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",25.15,553.00,No,0,"13-24 Months","Low charge",603.60
6368-TZZDT,Male,0,Yes,Yes,4,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",19.50,96.85,No,0,"0-12 Months","Low charge",78.00
0943-ZQPXH,Male,0,Yes,Yes,44,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",92.95,4122.90,No,0,"25-48 Months","High charge",4089.80
1293-BSEUN,Female,0,Yes,Yes,72,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",20.70,1482.30,No,0,"49+ Months","Low charge",1490.40
9894-EZEWG,Female,0,No,No,1,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",74.30,74.30,Yes,1,"0-12 Months","High charge",74.30
1302-TPUBN,Male,0,No,No,66,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",19.35,1240.80,No,0,"49+ Months","Low charge",1277.10
7851-FLGGQ,Male,0,No,No,1,No,"No phone service",DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,"Mailed check",44.65,44.65,Yes,1,"0-12 Months","Medium charge",44.65
0637-UBJRP,Male,0,Yes,Yes,13,Yes,No,"Fiber optic",Yes,No,No,No,No,Yes,Month-to-month,No,"Electronic check",84.05,1095.30,Yes,1,"13-24 Months","High charge",1092.65
0940-OUQEC,Male,0,No,No,10,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",80.70,788.80,Yes,1,"0-12 Months","High charge",807.00
2378-VTKDH,Male,1,Yes,No,65,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",104.35,6578.55,No,0,"49+ Months","High charge",6782.75
0927-CNGRH,Male,0,No,Yes,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.55,19.55,No,0,"0-12 Months","Low charge",19.55
8608-OZTLB,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,"One year",No,"Electronic check",74.05,2802.30,No,0,"25-48 Months","High charge",2813.90
2335-GSODA,Male,0,No,Yes,23,No,"No phone service",DSL,Yes,No,Yes,Yes,No,No,"Two year",No,"Mailed check",40.10,857.75,No,0,"13-24 Months","Medium charge",922.30
1952-DVVSW,Female,0,Yes,No,10,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",20.10,184.40,No,0,"0-12 Months","Low charge",201.00
0702-PGIBZ,Male,0,No,Yes,4,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",101.70,364.55,Yes,1,"0-12 Months","High charge",406.80
6656-GULJQ,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",83.55,6093.30,No,0,"49+ Months","High charge",6015.60
9853-JFZDU,Female,0,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,"Electronic check",56.85,1861.10,No,0,"25-48 Months","Medium charge",1989.75
1963-VAUKV,Female,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.40,20.40,Yes,1,"0-12 Months","Low charge",20.40
3777-XROBG,Female,0,Yes,Yes,58,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",19.55,1079.65,No,0,"49+ Months","Low charge",1133.90
6994-FGRHH,Male,0,Yes,Yes,70,Yes,No,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"One year",Yes,"Electronic check",106.15,7475.10,No,0,"49+ Months","High charge",7430.50
4000-VGMQP,Male,0,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,"One year",No,"Credit card (automatic)",78.95,2862.55,No,0,"25-48 Months","High charge",3000.10
3999-WRNGR,Female,0,Yes,Yes,60,No,"No phone service",DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",49.75,3069.45,No,0,"49+ Months","Medium charge",2985.00
3466-RITXD,Male,0,No,No,26,Yes,Yes,"Fiber optic",Yes,Yes,No,No,Yes,No,Month-to-month,Yes,"Credit card (automatic)",92.40,2349.80,No,0,"25-48 Months","High charge",2402.40
2680-XKKNJ,Female,0,No,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No,No,"One year",No,"Bank transfer (automatic)",58.20,469.25,No,0,"0-12 Months","Medium charge",465.60
3058-HJCUY,Male,0,Yes,Yes,41,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"One year",Yes,"Electronic check",102.60,4213.35,Yes,1,"25-48 Months","High charge",4206.60
2974-GGUXS,Female,1,Yes,No,36,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,Yes,"Credit card (automatic)",91.95,3301.05,No,0,"25-48 Months","High charge",3310.20
7994-XIRTR,Male,1,No,No,54,Yes,No,DSL,No,No,Yes,Yes,No,Yes,"One year",No,"Bank transfer (automatic)",65.25,3529.95,No,0,"49+ Months","Medium charge",3523.50
3259-FDWOY,Male,0,Yes,Yes,71,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",106.00,7723.70,Yes,1,"49+ Months","High charge",7526.00
2101-RANCD,Female,0,No,No,55,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",73.10,4144.90,No,0,"49+ Months","High charge",4020.50
7921-BEPCI,Female,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,No,"Two year",No,"Bank transfer (automatic)",59.75,4265.00,No,0,"49+ Months","Medium charge",4302.00
0807-ZABDG,Female,0,No,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,"Mailed check",55.10,154.65,Yes,1,"0-12 Months","Medium charge",165.30
8510-TMWYB,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,No,No,"Two year",Yes,"Bank transfer (automatic)",59.80,3246.45,No,0,"49+ Months","Medium charge",3229.20
3258-ZKPAI,Male,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",116.60,8337.45,No,0,"49+ Months","High charge",8395.20
1428-IEDPR,Male,0,No,No,52,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Electronic check",109.30,5731.40,No,0,"49+ Months","High charge",5683.60
5298-GSTLM,Female,1,No,No,60,Yes,Yes,"Fiber optic",Yes,No,No,No,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",101.40,6176.60,No,0,"49+ Months","High charge",6084.00
4450-YOOHP,Female,0,No,No,39,No,"No phone service",DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Credit card (automatic)",50.65,1905.40,No,0,"25-48 Months","Medium charge",1975.35
6728-CZFEI,Female,0,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No,"One year",No,"Mailed check",56.15,931.90,No,0,"13-24 Months","Medium charge",842.25
5748-RNCJT,Male,0,No,No,69,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",106.50,7348.80,Yes,1,"49+ Months","High charge",7348.50
3653-NCRDJ,Male,0,Yes,Yes,43,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Mailed check",19.20,776.25,No,0,"25-48 Months","Low charge",825.60
6121-TNHBO,Female,1,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,"One year",No,"Bank transfer (automatic)",83.00,5243.05,No,0,"49+ Months","High charge",5229.00
5119-NZPTV,Male,1,Yes,No,2,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Electronic check",70.10,141.65,No,0,"0-12 Months","High charge",140.20
6519-ZHPXP,Female,0,Yes,Yes,72,Yes,No,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",108.30,7679.65,No,0,"49+ Months","High charge",7797.60
7739-LAXOG,Female,0,Yes,Yes,32,Yes,Yes,"Fiber optic",No,No,Yes,No,No,Yes,Month-to-month,Yes,"Bank transfer (automatic)",91.05,2954.50,Yes,1,"25-48 Months","High charge",2913.60
3472-QPRCH,Male,0,Yes,Yes,40,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",25.25,1006.90,No,0,"25-48 Months","Low charge",1010.00
8224-UAXBZ,Female,0,Yes,No,58,No,"No phone service",DSL,Yes,Yes,No,No,Yes,No,"One year",Yes,"Electronic check",45.35,2540.10,No,0,"49+ Months","Medium charge",2630.30
9610-WCESF,Male,0,No,No,67,No,"No phone service",DSL,Yes,No,No,Yes,Yes,No,"Two year",No,"Electronic check",43.90,3097.20,No,0,"49+ Months","Medium charge",2941.30
9776-CLUJA,Female,1,Yes,No,51,Yes,Yes,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,Yes,"Electronic check",77.50,3807.35,Yes,1,"49+ Months","High charge",3952.50
2486-WYVVE,Male,0,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,"One year",Yes,"Mailed check",79.30,2484.00,No,0,"25-48 Months","High charge",2458.30
3865-ZYKAD,Male,1,Yes,No,69,Yes,Yes,"Fiber optic",Yes,Yes,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",84.90,5785.65,No,0,"49+ Months","High charge",5858.10
1422-DGUBX,Male,0,Yes,No,32,Yes,Yes,"Fiber optic",No,No,No,Yes,No,No,"One year",Yes,"Electronic check",79.25,2619.15,No,0,"25-48 Months","High charge",2536.00
2999-AANRQ,Female,0,No,No,21,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,"Two year",No,"Credit card (automatic)",71.05,1524.85,No,0,"13-24 Months","High charge",1492.05
8668-KNZTI,Male,0,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,"One year",No,"Electronic check",53.75,2790.65,No,0,"49+ Months","Medium charge",2795.00
0480-KYJVA,Female,0,Yes,Yes,72,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",24.25,1784.50,No,0,"49+ Months","Low charge",1746.00
6034-ZRYCV,Female,0,Yes,No,72,No,"No phone service",DSL,No,Yes,Yes,No,Yes,Yes,"Two year",Yes,"Electronic check",54.20,3937.45,Yes,1,"49+ Months","Medium charge",3902.40
9746-YKGXB,Male,0,Yes,Yes,52,No,"No phone service",DSL,Yes,No,Yes,No,No,Yes,"One year",No,"Bank transfer (automatic)",44.25,2276.10,No,0,"49+ Months","Medium charge",2301.00
